"","Commodity2","APMC","Year","maxfluctrel","maxfluct"
"1346","wheathusked","Aurangabad",2016,23.5294117647059,400
"1347","wheathusked","Kada (Ashti)",2014,23.5294117647059,400
"1348","wheathusked","Tasgaon",2016,22.8571428571429,400
"1349","paddyunhusked","Mauda",2016,22.2222222222222,400
"1350","wheathusked","Kalyan",2015,21.4247455811462,400
"1351","paddyunhusked","Nagpur",2016,21.0526315789474,400
"1352","safflower","Lasur Station",2015,20,400
"1353","safflower","Sillod",2016,20,400
"1354","wheathusked","Kalyan",2016,18.9860320744956,400
"1355","grnut kernels","Umarga",2014,14.809329877823,400
"1356","mustard","Sillod",2016,14.2857142857143,400
"1357","sunflower","Jalgaon Jamod",2015,14.2857142857143,400
"1358","sunflower","Jalgaon Jamod-Aasalgaon",2015,14.2857142857143,400
"1359","wheatunhusked","Murum",2014,14.2857142857143,400
"1360","mustard","Khamgaon",2015,13.5593220338983,400
"1361","mustard","Sillod-Bharadi",2016,10.5263157894737,400
"1362","mustard","Umarga",2015,10.5263157894737,400
"1363","cotton","Sangamner",2015,9.75609756097561,400
"1364","pigeon pea tur","Jalgaon Jamod",2014,9.52380952380952,400
"1365","cotton","Hadgaon-Tamsa",2016,8.69565217391304,400
"1366","pigeon pea tur","Kada (Ashti)",2015,8,400
"1367","pigeon pea tur","Korpana",2015,5.71428571428571,400
"1368","sesamum","Kille Dharur",2015,4.54545454545455,400
"1369","bajri","Sinner",2015,37.5,399
"1370","sorgumjawar","Satana",2014,20.4510507432086,399
"1371","bajri","Baramati",2014,27.3351648351648,398
"1372","sorgumjawar","Chikhali",2016,30.5384615384615,397
"1373","wheathusked","Malegaon",2014,30.1671732522796,397
"1374","sorgumjawar","Sindkhed Raja",2016,29.2557111274871,397
"1375","sorgumjawar","Karanja",2016,28.5406182602444,397
"1376","wheathusked","Nagpur",2015,23.9300783604581,397
"1377","paddyunhusked","Mul",2014,19.4990176817289,397
"1378","wheathusked","Gevrai",2014,28.448275862069,396
"1379","sorgumjawar","Taloda",2016,25.4990341274952,396
"1380","cotton","Barshi Takli",2016,9.49185043144775,396
"1381","maize","Nandgaon",2015,37.3345935727788,395
"1382","wheathusked","Hingoli",2014,28.2951289398281,395
"1383","pigeon pea tur","Amarawati",2014,8.58695652173913,395
"1384","pigeon pea tur","Ner Parasopant",2016,4.74075852136342,395
"1385","sorgumjawar","Khamgaon",2014,37.3814041745731,394
"1386","wheathusked","Sinner",2015,29.6018031555222,394
"1387","wheathusked","Lasalgaon-Vinchur",2016,24.1357636706474,394
"1388","cotton","Bhiwapur",2014,10.5999461931665,394
"1389","maize","Manmad",2016,38.0077369439072,393
"1390","bajri","Ambad(Vadi Godri)",2014,32.0554649265905,393
"1391","bajri","Satana",2015,28.6652078774617,393
"1392","bajri","Nandgaon",2016,25.5526657997399,393
"1393","sorgumjawar","Shevgaon",2016,23.7462235649547,393
"1394","safflower","Latur",2014,16.1197703035275,393
"1395","bajri","Sangamner",2014,29.2974588938714,392
"1396","paddyunhusked","Vasai",2015,28.0400572246066,392
"1397","wheathusked","Raver",2016,29.0922619047619,391
"1398","maize","Nandura",2016,28.3538796229152,391
"1399","pigeon pea tur","Naigaon",2015,4.36140546569994,391
"1400","sorgumjawar","Amalner",2014,30,390
"1401","sorgumjawar","Patur",2014,27.3684210526316,390
"1402","wheathusked","Barshi-Vairag",2015,19.6969696969697,390
"1403","pigeon pea tur","Sinner",2014,13.3264816718054,389
"1404","pigeon pea tur","Dhamangaon-Rly",2014,8.53444493198771,389
"1405","maize","Kalvan",2016,35.5311355311355,388
"1406","sorgumjawar","Koregaon",2015,23.5151515151515,388
"1407","wheatunhusked","Mohol",2014,20.1558441558442,388
"1408","sunflower","Shegaon",2015,12.552571983177,388
"1409","maize","Kurdwadi",2016,35.149863760218,387
"1410","maize","Chalisgaon",2016,49.4871794871795,386
"1411","sorgumjawar","Gangapur",2014,27.1830985915493,386
"1412","maize","Shirpur",2014,43.2432432432432,384
"1413","wheathusked","Nandurbar",2014,27.2921108742004,384
"1414","paddyunhusked","Nagbhid",2016,21.8803418803419,384
"1415","sunflower","Kada",2014,14.5289443813848,384
"1416","sesamum","Aheri",2016,7.62964434730777,384
"1417","wheathusked","Sindi (Selu)",2016,28.8186606471031,383
"1418","sorgumjawar","Lasalgaon",2014,17.2990063233966,383
"1419","wheatunhusked","Umarga",2015,14.474678760393,383
"1420","pigeon pea tur","Tumsar",2015,6.73649990969839,383
"1421","bajri","Devala",2016,27.4622573687994,382
"1422","sorgumjawar","Ambejogai",2015,19.8338525441329,382
"1423","cotton","Kinwat",2014,10.6377053745475,382
"1424","maize","Barshi-Vairag",2015,35.2831940575673,380
"1425","wheathusked","Sakri",2016,28.6792452830189,380
"1426","wheathusked","Baramati",2014,23.370233702337,380
"1427","cotton","Jintur",2015,9.92944865429841,380
"1428","wheathusked","Kalvan",2016,24.9014454664915,379
"1429","bajri","Dhule",2015,35.7277882797732,378
"1430","maize","Kalvan",2015,34.8751156336725,377
"1431","bajri","Nandgaon",2014,30.7692307692308,376
"1432","bajri","Nandgaon",2015,27.9761904761905,376
"1433","wheathusked","Lasur Station",2014,23.3400402414487,376
"1434","maize","Jamner-Neri",2015,16.5492957746479,376
"1435","bajri","Shevgaon-Bodhegaon",2016,37.6884422110553,375
"1436","sorgumjawar","Balapur",2015,31.9148936170213,375
"1437","bajri","Akole",2014,27.2727272727273,375
"1438","wheathusked","Jalgaon Jamod-Aasalgaon",2016,26.3157894736842,375
"1439","sorgumjawar","Pathari",2016,26.1324041811847,375
"1440","wheathusked","Kopargaon",2016,25.235531628533,375
"1441","paddyunhusked","Nagbhid",2015,22.6495726495727,375
"1442","mustard","Shegaon",2015,11.667703795893,375
"1443","ricepaddyhus","Bhor",2015,10.3448275862069,375
"1444","maize","Parola",2016,42.2121896162528,374
"1445","maize","Devala",2016,35.9269932756964,374
"1446","bajri","Bhokar",2014,29.6590007930214,374
"1447","safflower","Nanded",2016,18.6906546726637,374
"1448","sunflower","Baramati",2014,13.0086956521739,374
"1449","sorgumjawar","Chandur Bajar",2015,29.84,373
"1450","wheathusked","Jalna",2015,20.6533776301218,373
"1451","sorgumjawar","Parola",2016,38.5892116182573,372
"1452","bajri","Kolhapur-Laxmipuri",2016,20.8235294117647,372
"1453","pigeon pea tur","Mudkhed",2016,4.69223007063572,372
"1454","wheathusked","Majalgaon",2014,29.9919159256265,371
"1455","bajri","Kada",2015,29.68,371
"1456","bajri","Amarawati",2016,22.6219512195122,371
"1457","sorgumjawar","Chakur",2016,19.2927717108684,371
"1458","pigeon pea tur","Pusad",2014,7.35235830360682,371
"1459","sesamum","Sakri",2016,5.98097694663872,371
"1460","bajri","Umarga",2016,41.1111111111111,370
"1461","wheathusked","Parbhani",2015,25,370
"1462","wheathusked","Tumsar",2016,25,369
"1463","mustard","Umared",2015,13.9666919000757,369
"1464","pigeon pea tur","Mukhed",2016,4.27826086956522,369
"1465","maize","Taloda",2016,35,368
"1466","bajri","Vaijapur",2014,32.9453894359893,368
"1467","sorgumjawar","Kalamb (Os)",2016,23.0143839899937,368
"1468","sorgumjawar","Shevgaon-Bodhegaon",2014,23.7080103359173,367
"1469","sorgumjawar","Akola",2015,31.4432989690722,366
"1470","wheathusked","Shrigonda",2015,24.2544731610338,366
"1471","sorgumjawar","Sangrampur",2015,35.609756097561,365
"1472","maize","Indapur (Nimgaon Ketki)",2016,26.5647743813683,365
"1473","sorgumjawar","Shahada",2015,24.2847638057219,365
"1474","maize","Kalvan",2014,42.3076923076923,363
"1475","bajri","Beed",2014,27.2932330827068,363
"1476","wheathusked","Chalisgaon",2015,25.3731343283582,363
"1477","maize","Kannad",2016,23.0038022813688,363
"1478","sorgumjawar","Kej",2016,21.3529411764706,363
"1479","pigeon pea tur","Tumsar",2014,10.0416088765603,362
"1480","cotton","Jintur",2016,8.6425664352406,361
"1481","maize","Dhule",2015,35.8923230309073,360
"1482","bajri","Latur",2016,28.8,360
"1483","wheathusked","Murtizapur",2016,22.360248447205,360
"1484","maize","Paithan",2016,20.7972270363951,360
"1485","cotton","Pathardi",2015,8.93300248138958,360
"1486","sorgumjawar","Pusad",2015,34.1904761904762,359
"1487","bajri","Kalvan",2014,32.6067211625795,359
"1488","sorgumjawar","Vaijapur",2014,28.72,359
"1489","paddyunhusked","Mul",2015,18.8155136268344,359
"1490","maize","Yeola",2016,31.6814159292035,358
"1491","wheathusked","Shegaon",2016,23.9785666443403,358
"1492","sorgumjawar","Akot",2016,29.4311624072547,357
"1493","sorgumjawar","Akola",2014,27.0516717325228,356
"1494","sorgumjawar","Pune-Pimpri",2015,14.3434343434343,355
"1495","cotton","Vani",2015,9.71272229822161,355
"1496","wheathusked","Beed",2014,23.6472945891784,354
"1497","pigeon pea tur","Savner",2014,8.36286321757619,354
"1498","wheathusked","Wardha",2016,24.7198879551821,353
"1499","pigeon pea tur","Loha",2014,7.78561976179973,353
"1500","bajri","Shevgaon",2015,30.7624890446976,351
"1501","wheathusked","Shevgaon",2015,27.421875,351
"1502","wheathusked","Vaijapur",2014,26.1355174981385,351
"1503","maize","Yawal",2016,31.9062181447503,350
"1504","sorgumjawar","Chalisgaon",2014,30.6479859894921,350
"1505","sorgumjawar","Parli-Vaijnath",2014,27.2373540856031,350
"1506","wheathusked","Chandur Bajar",2015,26.9230769230769,350
"1507","bajri","Ahmednagar",2015,25.9259259259259,350
"1508","bajri","Ahmednagar",2014,25,350
"1509","maize","Mohol",2015,25,350
"1510","sorgumjawar","Amarawati",2014,23.3333333333333,350
"1511","bajri","Kalyan",2016,21.2121212121212,350
"1512","sorgumjawar","Ambejogai",2016,19.1361399671952,350
"1513","mustard","Gevrai",2016,11.4754098360656,350
"1514","cotton","Darwha",2014,10,350
"1515","cotton","Majalgaon",2015,9.09090909090909,350
"1516","cotton","Ghansawangi",2016,7.77777777777778,350
"1517","sunflower","Amarawati",2015,7.72045371386754,350
"1518","cotton","Mantha",2016,7.69230769230769,350
"1519","pigeon pea tur","Jalgaon",2015,7.36842105263158,350
"1520","pigeon pea tur","Jawala-Bajar",2016,6.33484162895928,350
"1521","pigeon pea tur","Bhokardan-Pimpalgaon Renu",2016,5.03597122302158,350
"1522","bajri","Rahuri-Vambori",2014,27.6545166402536,349
"1523","sunflower","Shegaon",2014,12.0803046036691,349
"1524","pigeon pea tur","Mantha",2014,8.11439200186003,349
"1525","maize","Lasalgaon-Vinchur",2015,30.7692307692308,348
"1526","bajri","Dound",2014,26.9558481797057,348
"1527","bajri","Malegaon",2014,27.7378097521982,347
"1528","wheathusked","Vaijapur",2016,20.6917113893858,347
"1529","maize","Lasalgaon",2015,31.4259763851044,346
"1530","sorgumjawar","Nandura",2014,30.8928571428571,346
"1531","maize","Nandurbar",2014,30.8318264014467,346
"1532","sorgumjawar","Raver",2014,30.7555555555556,346
"1533","paddyunhusked","Armori-Desaiganj",2016,20.2813599062134,346
"1534","wheathusked","Amarawati",2016,19.2329071706504,346
"1535","maize","Satana",2015,32.2128851540616,345
"1536","paddyunhusked","Mangaon(Bhadav)",2015,28.75,345
"1537","sorgumjawar","Devala",2015,16.016713091922,345
"1538","maize","Tuljapur",2015,36.9495166487648,344
"1539","bajri","Pune-Pimpri",2016,18.681917211329,343
"1540","maize","Chopda",2016,30.7692307692308,342
"1541","wheathusked","Nagpur",2016,17.3868835790544,342
"1542","paddyunhusked","Bhiwapur",2014,15.3707865168539,342
"1543","cotton","Chimur",2016,7.99625906008885,342
"1544","wheathusked","Dondaicha",2014,24.3571428571429,341
"1545","bajri","Pune",2015,20.4436450839329,341
"1546","pigeon pea tur","Kopargaon",2016,4.77123268504267,341
"1547","sorgumjawar","Sangrampur",2014,33.3006856023506,340
"1548","bajri","Shrirampur",2016,28.9115646258503,340
"1549","sorgumjawar","Bhokar",2014,27.4193548387097,340
"1550","sorgumjawar","Amarawati",2015,22.5333333333333,340
"1551","maize","Buldhana-Dhad",2016,26.5098039215686,338
"1552","sorgumjawar","Pusad",2014,25.3753753753754,338
"1553","wheathusked","Ambejogai",2014,22.2808174027686,338
"1554","wheathusked","Lonar",2016,20.9242618741977,338
"1555","wheathusked","Murum",2015,16.8746879680479,338
"1556","paddyunhusked","Mul",2016,16.4476885644769,338
"1557","pigeon pea tur","Shegaon",2014,7.87878787878788,338
"1558","sorgumjawar","Jalna-Badnapur",2016,21.5611004478567,337
"1559","pigeon pea tur","Gondpimpri",2016,4.38345473465141,337
"1560","bajri","Vaijapur",2016,23.0440967283073,335
"1561","sorgumjawar","Kille Dharur",2016,19.8577356253705,335
"1562","sorgumjawar","Patur",2015,27.088402270884,334
"1563","wheathusked","Jalkot",2014,27.088402270884,334
"1564","bajri","Manmad",2015,26.9572235673931,334
"1565","sorgumjawar","Rahuri-Vambori",2015,25.4185692541857,334
"1566","sorgumjawar","Kalyan",2015,19.2729371032891,334
"1567","sunflower","Kalamb (Os)",2014,12.8165771297007,334
"1568","pigeon pea tur","Nandgaon",2014,9.91980991980992,334
"1569","pigeon pea tur","Sailu",2014,7.3133347930808,334
"1570","bajri","Dondaicha",2015,28.8828337874659,333
"1571","bajri","Sakri",2016,24.3599122165326,333
"1572","sorgumjawar","Latur-Murud",2015,23.0273752012882,333
"1573","wheathusked","Digras",2015,22.9655172413793,333
"1574","wheathusked","Nilanga",2015,22.9655172413793,333
"1575","pigeon pea tur","Shevgaon-Bodhegaon",2015,6.76829268292683,333
"1576","sunflower","Ausa",2014,12.8632313056955,332
"1577","maize","Malegaon",2016,27.5155832591273,331
"1578","wheathusked","Patur",2016,22.5323349217155,331
"1579","maize","Ahmednagar",2015,22.5,331
"1580","wheathusked","Kannad",2014,22.4254742547425,331
"1581","wheathusked","Aurangabad",2014,21.6198563030699,331
"1582","cotton","Gevrai",2015,9.24581005586592,331
"1583","wheathusked","Khamgaon",2016,22.3728813559322,330
"1584","sunflower","Khamgaon",2015,10.7456854444806,330
"1585","sorgumjawar","Ausa",2014,21.4099216710183,329
"1586","wheathusked","Shevgaon",2016,21.3914174252276,329
"1587","pigeon pea tur","Washim-Ansing",2016,4.162976085031,329
"1588","wheathusked","Washim",2015,23.4285714285714,328
"1589","bajri","Jamkhed",2016,22.0726783310902,328
"1590","bajri","Beed",2016,20.7594936708861,328
"1591","wheathusked","Kej",2014,20.7201516108654,328
"1592","sorgumjawar","Vaijapur",2016,20.3726708074534,328
"1593","cotton","Fulambri",2015,8.42321520287622,328
"1594","pigeon pea tur","Washim",2014,6.85534591194969,327
"1595","pigeon pea tur","Navapur",2016,4.4242998241104,327
"1596","maize","Indapur-Bhigwan",2016,25.0862068965517,326
"1597","wheathusked","Shirpur",2014,22.2222222222222,326
"1598","sunflower","Kalamb (Os)",2015,11.9941133186166,326
"1599","maize","Jalna-Badnapur",2014,38.2352941176471,325
"1600","wheathusked","Kannad",2015,24.6772968868641,325
"1601","maize","Jamkhed",2016,23.6363636363636,325
"1602","bajri","Karmala",2014,22.9357798165138,325
"1603","wheathusked","Akluj",2015,21.2418300653595,325
"1604","wheathusked","Kada (Ashti)",2016,20,325
"1605","wheathusked","Barshi-Vairag",2016,18.0455302609661,325
"1606","wheathusked","Pune-Pimpri",2015,17.1503957783641,325
"1607","sunflower","Jalkot",2016,12.072808320951,325
"1608","grnut kernels","Kurdwadi",2015,9.28571428571429,325
"1609","pigeon pea tur","Shirur",2015,4.47473495800633,325
"1610","bajri","Pathardi",2015,24.8085758039816,324
"1611","wheathusked","Parola",2016,24.4343891402715,324
"1612","wheathusked","Dound",2014,20.8092485549133,324
"1613","sorgumjawar","Rahuri-Vambori",2014,20.1117318435754,324
"1614","wheathusked","Shahada",2014,21.9280380176511,323
"1615","pigeon pea tur","Digras",2014,7.18576195773081,323
"1616","maize","Chikhali",2016,29.4985250737463,322
"1617","sorgumjawar","Patur",2016,22.9508196721311,322
"1618","sorgumjawar","Ahmedpur",2015,21.1563731931669,322
"1619","wheathusked","Palghar(Bevur)",2016,16.2216624685139,322
"1620","pigeon pea tur","Umared",2014,7.73852439317472,322
"1621","wheathusked","Osmanabad",2014,24.9223602484472,321
"1622","wheathusked","Sangrampur",2015,27.1186440677966,320
"1623","wheathusked","Jintur",2014,24.653312788906,320
"1624","maize","Lasalgaon",2016,23.3690360272639,320
"1625","sorgumjawar","Sonpeth",2014,19.4174757281553,320
"1626","sunflower","Khamgaon",2014,12.1765601217656,320
"1627","sesamum","Murum",2014,3.57142857142857,320
"1628","wheathusked","Chopda",2015,28.2300884955752,319
"1629","sorgumjawar","Lasalgaon",2015,21.656050955414,319
"1630","wheathusked","Mudkhed",2016,21.6124661246612,319
"1631","cotton","Partur",2016,7.46373420683201,319
"1632","pigeon pea tur","Ner Parasopant",2015,5.88344125809436,319
"1633","wheathusked","Shegaon",2015,26.1564339781329,318
"1634","ricepaddyhus","Nagpur",2015,12.4037292257803,318
"1635","maize","Jalna",2015,31.2007874015748,317
"1636","sorgumjawar","Sangrampur-Varvatbakal",2015,29.2705447830102,317
"1637","sorgumjawar","Kannad",2016,22.2144358794674,317
"1638","sorgumjawar","Sangamner",2014,20.6784083496412,317
"1639","paddyunhusked","Kolhapur-Laxmipuri",2015,19.8125,317
"1640","wheathusked","Chalisgaon",2014,22.7011494252874,316
"1641","sorgumjawar","Pandharpur",2015,17.9852020489471,316
"1642","wheathusked","Ghansawangi",2016,16.9255490091055,316
"1643","wheatunhusked","Mangalwedha",2014,12.8090798540738,316
"1644","cotton","Sailu",2015,8.39532412327311,316
"1645","cotton","Digras",2016,7.14124293785311,316
"1646","pigeon pea tur","Babhulgaon",2014,6.7579127459367,316
"1647","cotton","Arvi",2016,6.17549345319523,316
"1648","pigeon pea tur","Mudkhed",2015,3.95049381172647,316
"1649","maize","Nandgaon",2014,36.3741339491917,315
"1650","bajri","Kada (Ashti)",2015,31.5,315
"1651","wheathusked","Amarawati",2015,20.5882352941176,315
"1652","sorgumjawar","Rahata",2015,26.1666666666667,314
"1653","bajri","Shevgaon",2016,20.4960835509138,314
"1654","safflower","Latur",2015,12.5549780087965,314
"1655","maize","Umarga",2016,33.1216931216931,313
"1656","maize","Shirpur",2015,31.1133200795229,313
"1657","bajri","Kannad",2016,24.6262785208497,313
"1658","wheathusked","Bhandara",2016,20.6056616194865,313
"1659","cotton","Narkhed",2014,8.36898395721925,313
"1660","maize","Malkapur",2016,27.3924495171203,312
"1661","maize","Amalner",2015,26.2626262626263,312
"1662","bajri","Nampur",2016,24.5669291338583,312
"1663","sorgumjawar","Gangapur",2016,21.5320910973085,312
"1664","sorgumjawar","Dondaicha",2014,20.9677419354839,312
"1665","maize","Malegaon",2014,35.3811149032992,311
"1666","sorgumjawar","Sangrampur-Varvatbakal",2016,28.7430683918669,311
"1667","maize","Nandurbar",2016,25.3257328990228,311
"1668","bajri","Indapur",2015,23.175965665236,311
"1669","wheathusked","Amalner",2016,20.7057256990679,311
"1670","wheathusked","Jalgaon",2015,20.1555411535969,311
"1671","sorgumjawar","Satana",2015,19.6835443037975,311
"1672","ricepaddyhus","Nagpur",2016,12.390438247012,311
"1673","maize","Nandurbar",2015,30.9072781655035,310
"1674","bajri","Akkolkot",2015,23.8278247501922,310
"1675","bajri","Dondaicha-Sindkheda",2016,23.1123388581952,310
